Date,Open,High,Low,Close,Volume,Market Cap
"Jan 23, 2018",10944.5,11377.5996094,10129.7001953,10868.4003906,9660609536,182830257191
"Jan 22, 2018",11633.0996094,11966.4003906,10240.2001953,10931.4003906,10537400320,183866421285
"Jan 21, 2018",12889.2001953,12895.9003906,11288.2001953,11600.0996094,9935179776,195089460991
"Jan 20, 2018",11656.2001953,13103,11656.2001953,12899.2001953,11801700352,216907619830
"Jan 19, 2018",11429.7998047,11992.7998047,11172.0996094,11607.4003906,10740400128,195158837709
"Jan 18, 2018",11198.7998047,12107.2998047,10942.5,11474.9003906,15020399616,192907550324
"Jan 17, 2018",11431.0996094,11678,9402.29003906,11188.5996094,18830600192,188070430523
"Jan 16, 2018",13836.0996094,13843.0996094,10194.9003906,11490.5,18853799936,193121120762
"Jan 15, 2018",13767.2998047,14445.5,13641.7001953,13819.7998047,12750799872,232242775485
"Jan 14, 2018",14370.7998047,14511.7998047,13268,13772,11084099584,231413491364
"Jan 13, 2018",13952.4003906,14659.5,13952.4003906,14360.2001953,12763599872,241268592240
"Jan 12, 2018",13453.9003906,14229.9003906,13158.0996094,13980.5996094,12065699840,234865160377
"Jan 11, 2018",14968.2001953,15018.7998047,13105.9003906,13405.7998047,16534099968,225178724050
"Jan 10, 2018",14588.5,14973.2998047,13691.2001953,14973.2998047,18500800512,251472635522
"Jan 09, 2018",15123.7001953,15497.5,14424,14595.4003906,16659999744,245095808695
"Jan 08, 2018",16476.1992188,16537.9003906,14208.2001953,15170.0996094,18413899776,254715263101
"Jan 07, 2018",17527.3007812,17579.5996094,16087.7001953,16477.5996094,15866000384,276634797271
"Jan 06, 2018",17462.0996094,17712.4003906,16764.5996094,17527,18314600448,294217423675
"Jan 05, 2018",15477.2001953,17705.1992188,15202.7998047,17429.5,23840899072,292544135538
"Jan 04, 2018",15270.7001953,15739.7001953,14522.2001953,15599.2001953,21783199744,261795321110
"Jan 03, 2018",14978.2001953,15572.7998047,14844.5,15201,16871900160,255080562912
"Jan 02, 2018",13625,15444.5996094,13163.5996094,14982.0996094,16846600192,251377913955
"Jan 01, 2018",14112.2001953,14112.2001953,13154.7001953,13657.2001953,10291200000,229119155396
"Dec 31, 2017",12897.7001953,14377.4003906,12755.5996094,14156.4003906,12136299520,237465823980
"Dec 30, 2017",14681.9003906,14681.9003906,12350.0996094,12952.2001953,14452599808,217239803085
"Dec 29, 2017",14695.7998047,15279,14307,14656.2001953,13025500160,245793634125
"Dec 28, 2017",15864.0996094,15888.4003906,13937.2998047,14606.5,12336499712,244929825575
"Dec 27, 2017",16163.5,16930.9003906,15114.2998047,15838.5,12487600128,265559172050
"Dec 26, 2017",14036.5996094,16461.1992188,14028.9003906,16099.7998047,13454300160,269908107763
"Dec 25, 2017",13995.9003906,14593,13448.9003906,14026.5996094,10664699904,235126843805
"Dec 24, 2017",14608.2001953,14626,12747.7001953,13925.7998047,11572299776,233414163395
"Dec 23, 2017",13948.7001953,15603.2001953,13828.7998047,14699.2001953,13086000128,246349213910
"Dec 22, 2017",15898,15943.4003906,11833,13831.7998047,22197999616,231788283457
"Dec 21, 2017",16642.4003906,17567.6992188,15342.7001953,15802.9003906,16516599808,264788651530
"Dec 20, 2017",17760.3007812,17934.6992188,16077.7001953,16624.5996094,22149699584,278528964015
"Dec 19, 2017",19118.3007812,19177.8007812,17275.4003906,17776.6992188,16894499840,297801055828
"Dec 18, 2017",19106.4003906,19371,18355.9003906,19114.1992188,14839499776,320174318520
"Dec 17, 2017",19475.8007812,20089,18974.0996094,19140.8007812,13314599936,320576568850
"Dec 16, 2017",17760.3007812,19716.6992188,17515.3007812,19497.4003906,12740599808,326502485530
"Dec 15, 2017",16601.3007812,18154.0996094,16601.3007812,17706.9003906,14309999616,296482120238
"Dec 14, 2017",16384.5996094,17085.8007812,16185.9003906,16564,13777399808,277310347000
"Dec 13, 2017",17500,17653.0996094,16039.7001953,16408.1992188,12976900096,274663619978
"Dec 12, 2017",16919.8007812,17781.8007812,16571.5996094,17415.4003906,14603799552,291483935710
"Dec 11, 2017",15427.4003906,17513.9003906,15404.7998047,16936.8007812,12153900032,283439888520
"Dec 10, 2017",15168.4003906,15850.5996094,13226.5996094,15455.4003906,13433299968,258615393665
"Dec 09, 2017",16523.3007812,16783,13674.9003906,15178.2001953,13911300096,253946084745
"Dec 08, 2017",17802.9003906,18353.4003906,14336.9003906,16569.4003906,21135998976,277185764485
"Dec 07, 2017",14266.0996094,17899.6992188,14057.2998047,17899.6992188,17950699520,299405364249
"Dec 06, 2017",11923.4003906,14369.0996094,11923.4003906,14291.5,12656300032,239024437136
"Dec 05, 2017",11685.7001953,12032,11604.5996094,11916.7001953,6895260160,199278350420
"Dec 04, 2017",11315.4003906,11657.2001953,11081.7998047,11657.2001953,6132409856,194912755450
"Dec 03, 2017",11082.7001953,11858.7001953,10862,11323.2001953,6608309760,189302389920
"Dec 02, 2017",10978.2998047,11320.2001953,10905.0996094,11074.5996094,5138500096,185122039035
"Dec 01, 2017",10198.5996094,11046.7001953,9694.65039062,10975.5996094,6783119872,183444663767
"Nov 30, 2017",9906.79003906,10801,9202.04980469,10233.5996094,8310689792,171020085600
"Nov 29, 2017",10077.4003906,11517.4003906,9601.03027344,9888.61035156,11568799744,165233728795
"Nov 28, 2017",9823.4296875,10125.7001953,9736.29980469,10058.7998047,6348819968,168056012886
"Nov 27, 2017",9352.71972656,9818.34960938,9352.71972656,9818.34960938,5653320192,164019464090
"Nov 26, 2017",8789.04003906,9522.9296875,8775.58984375,9330.54980469,5475579904,155850742551
"Nov 25, 2017",8241.70996094,8790.91992188,8191.14990234,8790.91992188,4342060032,146820557006
"Nov 24, 2017",8074.02001953,8374.16015625,7940.93017578,8253.69042969,5058610176,137831976173
"Nov 23, 2017",8232.37988281,8267.40039062,8038.77001953,8038.77001953,4225179904,134227860479
"Nov 22, 2017",8077.95019531,8302.25976562,8075.47021484,8253.54980469,3633530112,137797862084
"Nov 21, 2017",8205.74023438,8348.66015625,7762.70996094,8071.25976562,4277609984,134739693480
"Nov 20, 2017",8039.06982422,8336.86035156,7949.35986328,8200.63964844,3488450048,136881802624
"Nov 19, 2017",7766.02978516,8101.91015625,7694.10009766,8036.49023438,3149319936,134124196206
"Nov 18, 2017",7697.20996094,7884.99023438,7463.43994141,7790.14990234,3667190016,129997247838
"Nov 17, 2017",7853.56982422,8004.58984375,7561.08984375,7708.99023438,4651670016,128621507062
"Nov 16, 2017",7323.24023438,7967.37988281,7176.58007812,7871.68994141,5123809792,131328418537
"Nov 15, 2017",6634.75976562,7342.25,6634.75976562,7315.54003906,4200880128,122035826506
"Nov 14, 2017",6561.47998047,6764.97998047,6461.75,6635.75,3197110016,110683148744
"Nov 13, 2017",5938.25,6811.18994141,5844.29003906,6559.49023438,6263249920,109400650105
"Nov 12, 2017",6295.45019531,6625.04980469,5519.00976562,5950.06982422,8957349888,99226193603
"Nov 11, 2017",6618.60986328,6873.14990234,6204.22021484,6357.60009766,4908680192,106016076151
"Nov 10, 2017",7173.72998047,7312,6436.87011719,6618.14013672,5208249856,110354089394
"Nov 09, 2017",7446.83007812,7446.83007812,7101.52001953,7143.58007812,3226249984,119104730750
"Nov 08, 2017",7141.37988281,7776.41992188,7114.02001953,7459.68994141,4602200064,124360767999
"Nov 07, 2017",7023.10009766,7253.31982422,7023.10009766,7144.37988281,2326340096,119091456315
"Nov 06, 2017",7403.22021484,7445.77001953,7007.31005859,7022.75976562,3111899904,117050623317
"Nov 05, 2017",7404.52001953,7617.47998047,7333.18994141,7407.41015625,2380410112,123449206170
"Nov 04, 2017",7164.47998047,7492.85986328,7031.27978516,7379.95019531,2483800064,122978748805
"Nov 03, 2017",7087.52978516,7461.29003906,7002.93994141,7207.75976562,3369860096,120097405359
"Nov 02, 2017",6777.77001953,7367.33007812,6758.72021484,7078.5,4653770240,117933380780
"Nov 01, 2017",6440.97021484,6767.31005859,6377.87988281,6767.31005859,2870320128,112735345036
"Oct 31, 2017",6132.02001953,6470.43017578,6103.33007812,6468.39990234,2311379968,107743731291
"Oct 30, 2017",6114.85009766,6214.99023438,6040.85009766,6130.52978516,1772150016,102105356519
"Oct 29, 2017",5754.43994141,6255.70996094,5724.58007812,6153.85009766,2859040000,102482445590
"Oct 28, 2017",5787.81982422,5876.72021484,5689.18994141,5753.08984375,1403920000,95797359518
"Oct 27, 2017",5899.74023438,5988.39013672,5728.81982422,5780.89990234,1710130048,96254297360
"Oct 26, 2017",5747.95019531,5976.79980469,5721.22021484,5904.83007812,1905040000,98310176011
"Oct 25, 2017",5524.60009766,5754.33007812,5397.87988281,5750.79980469,1966989952,95732630220
"Oct 24, 2017",5935.52001953,5935.52001953,5504.18017578,5526.64013672,2735699968,91988225800
"Oct 23, 2017",6006,6075.58984375,5732.47021484,5930.31982422,2401840128,98695054084
"Oct 22, 2017",6036.66015625,6076.25976562,5792.33984375,6008.41992188,2034630016,99981911326
"Oct 21, 2017",5996.79003906,6194.87988281,5965.06982422,6031.60009766,2207099904,100353682389
"Oct 20, 2017",5708.10986328,6060.10986328,5627.22998047,6011.45019531,2354429952,100007083345
"Oct 19, 2017",5583.74023438,5744.35009766,5531.06005859,5708.52001953,1780540032,94954808115
"Oct 18, 2017",5603.81982422,5603.81982422,5151.43994141,5590.68994141,2399269888,92982539106
"Oct 17, 2017",5741.58007812,5800.35009766,5472.72021484,5605.50976562,1821570048,93218297189
"Oct 16, 2017",5687.56982422,5776.22998047,5544.20996094,5725.58984375,2008070016,95203392843
"Oct 15, 2017",5835.95996094,5852.47998047,5478.60986328,5678.18994141,1976039936,94403031755
"Oct 14, 2017",5643.52978516,5837.70019531,5591.64013672,5831.79003906,1669030016,96942498331
"Oct 13, 2017",5464.16015625,5840.29980469,5436.85009766,5647.20996094,3615480064,93864253934
"Oct 12, 2017",4829.58007812,5446.91015625,4822,5446.91015625,2791610112,90525666972
"Oct 11, 2017",4789.25,4873.72998047,4751.62988281,4826.47998047,1222279936,80205238020
"Oct 10, 2017",4776.20996094,4922.16992188,4765.10009766,4781.99023438,1597139968,79457603224
"Oct 09, 2017",4614.52001953,4878.70996094,4564.25,4772.02001953,1968739968,79282158943
"Oct 08, 2017",4429.66992188,4624.14013672,4405.64013672,4610.47998047,1313869952,76589293760
"Oct 07, 2017",4369.35009766,4443.87988281,4321.04980469,4426.89013672,906928000,73529314833
"Oct 06, 2017",4324.45996094,4413.27001953,4320.52978516,4370.81005859,1069939968,72589262957
"Oct 05, 2017",4229.87988281,4362.64013672,4164.04980469,4328.41015625,1161769984,71876277937
"Oct 04, 2017",4319.37011719,4352.31005859,4210.41992188,4229.35986328,1116770048,70225033578
"Oct 03, 2017",4408.45996094,4432.47021484,4258.89013672,4317.47998047,1288019968,71681069637
"Oct 02, 2017",4395.81005859,4470.22998047,4377.45996094,4409.31982422,1431730048,73195646776
"Oct 01, 2017",4341.04980469,4403.74023438,4269.81005859,4403.74023438,1208210048,73094870674
"Sep 30, 2017",4166.10986328,4358.43017578,4160.85986328,4338.70996094,1207449984,72008428789
"Sep 29, 2017",4171.62011719,4214.62988281,4039.29003906,4163.06982422,1367049984,69086146650
"Sep 28, 2017",4197.12988281,4279.31005859,4109.70019531,4174.72998047,1712320000,69270823146
"Sep 27, 2017",3892.93994141,4210.04980469,3884.82006836,4200.66992188,1686880000,69691950752
"Sep 26, 2017",3928.40991211,3969.88989258,3869.89990234,3892.35009766,1043740032,64569365079
"Sep 25, 2017",3681.58007812,3950.25,3681.58007812,3926.07006836,1374210048,65122213849
"Sep 24, 2017",3796.14990234,3796.14990234,3666.89990234,3682.84008789,768014976,61081971156
"Sep 23, 2017",3629.91992188,3819.20996094,3594.58007812,3792.39990234,928113984,62892069389
"Sep 22, 2017",3628.02001953,3758.27001953,3553.5300293,3630.69995117,1194829952,60203040223
"Sep 21, 2017",3901.4699707,3916.41992188,3613.62988281,3631.04003906,1411480064,60202370872
"Sep 20, 2017",3916.36010742,4031.38989258,3857.72998047,3905.94995117,1213830016,64751811835
"Sep 19, 2017",4073.79003906,4094.07006836,3868.87011719,3924.9699707,1563980032,65061185838
"Sep 18, 2017",3591.09008789,4079.22998047,3591.09008789,4065.19995117,1943209984,67377945990
"Sep 17, 2017",3606.2800293,3664.81005859,3445.63989258,3582.87988281,1239149952,59377995376
"Sep 16, 2017",3637.75,3808.84008789,3487.79003906,3625.04003906,1818400000,60068678195
"Sep 15, 2017",3166.30004883,3733.44995117,2946.62011719,3637.52001953,4148069888,60267886368
"Sep 14, 2017",3875.37011719,3920.60009766,3153.86010742,3154.94995117,2716310016,52265453816
"Sep 13, 2017",4131.97998047,4131.97998047,3789.91992188,3882.59008789,2219409920,64311123695
"Sep 12, 2017",4168.87988281,4344.64990234,4085.2199707,4130.81005859,1864530048,68412822896
"Sep 11, 2017",4122.47021484,4261.66992188,4099.39990234,4161.27001953,1557330048,68907352119
"Sep 10, 2017",4229.33984375,4245.43994141,3951.04003906,4122.93994141,1679090048,68263826801
"Sep 09, 2017",4229.81005859,4308.81982422,4114.10986328,4226.06005859,1386230016,69963847482
"Sep 08, 2017",4605.16015625,4661,4075.17993164,4228.75,2700890112,69999555938
"Sep 07, 2017",4589.14013672,4655.04003906,4491.33007812,4599.87988281,1844620032,76132843874
"Sep 06, 2017",4376.58984375,4617.25,4376.58984375,4597.12011719,2172100096,76077049312
"Sep 05, 2017",4228.29003906,4427.83984375,3998.11010742,4376.52978516,2697969920,72417728536
"Sep 04, 2017",4591.62988281,4591.62988281,4108.39990234,4236.31005859,2987330048,70087101256
"Sep 03, 2017",4585.27001953,4714.08007812,4417.58984375,4582.95996094,1933190016,75812181334
"Sep 02, 2017",4901.41992188,4975.04003906,4469.24023438,4578.77001953,2722139904,75734114962
"Sep 01, 2017",4701.75976562,4892.00976562,4678.52978516,4892.00976562,2599079936,80905039782
"Aug 31, 2017",4555.58984375,4736.04980469,4549.39990234,4703.39013672,1944930048,77775374625
"Aug 30, 2017",4570.35986328,4626.52001953,4471.41015625,4565.29980469,1937849984,75482724984
"Aug 29, 2017",4389.20996094,4625.68017578,4352.12988281,4579.02001953,2486080000,75699786263
"Aug 28, 2017",4384.45019531,4403.93017578,4224.64013672,4382.66015625,1959330048,72445588933
"Aug 27, 2017",4345.10009766,4416.58984375,4317.29003906,4382.87988281,1537459968,72441993792
"Aug 26, 2017",4372.06005859,4379.27978516,4269.52001953,4352.39990234,1511609984,71929882019
"Aug 25, 2017",4332.81982422,4455.70019531,4307.35009766,4371.60009766,1727970048,72241507489
"Aug 24, 2017",4137.60009766,4376.39013672,4130.25976562,4334.68017578,2037750016,71625870868
"Aug 23, 2017",4089.01000977,4255.77978516,4078.40991211,4151.52001953,2369819904,68593954170
"Aug 22, 2017",3998.35009766,4128.75976562,3674.58007812,4100.52001953,3764239872,67743202431
"Aug 21, 2017",4090.47998047,4109.14013672,3988.60009766,4001.73999023,2800890112,66106992038
"Aug 20, 2017",4189.31005859,4196.29003906,4069.87988281,4087.65991211,2109769984,67520478838
"Aug 19, 2017",4137.75,4243.25976562,3970.55004883,4193.70019531,2975820032,69265141208
"Aug 18, 2017",4324.33984375,4370.12988281,4015.39990234,4160.62011719,2941710080,68710871037
"Aug 17, 2017",4384.43994141,4484.70019531,4243.70996094,4331.68994141,2553359872,71527949443
"Aug 16, 2017",4200.33984375,4381.22998047,3994.41992188,4376.62988281,2272039936,72260183303
"Aug 15, 2017",4326.99023438,4455.97021484,3906.17993164,4181.93017578,3258050048,69038855081
"Aug 14, 2017",4066.10009766,4325.12988281,3989.15991211,4325.12988281,2463089920,71394704654
"Aug 13, 2017",3880.04003906,4208.39013672,3857.80004883,4073.26000977,3159089920,67230528989
"Aug 12, 2017",3650.62988281,3949.91992188,3613.69995117,3884.70996094,2219589888,64111163866
"Aug 11, 2017",3373.82006836,3679.7199707,3372.12011719,3650.62011719,2021190016,60241844923
"Aug 10, 2017",3341.84008789,3453.44995117,3319.4699707,3381.2800293,1515110016,55791120000
"Aug 09, 2017",3420.39990234,3422.76000977,3247.66992188,3342.4699707,1468960000,55145196472
"Aug 08, 2017",3370.2199707,3484.85009766,3345.83007812,3419.93994141,1752760064,56417337745
"Aug 07, 2017",3212.7800293,3397.67993164,3180.88989258,3378.93994141,1482279936,55734179251
"Aug 06, 2017",3257.61010742,3293.29003906,3155.60009766,3213.93994141,1105030016,53006426108
"Aug 05, 2017",2897.62988281,3290.01000977,2874.83007812,3252.90991211,1945699968,53643452554
"Aug 04, 2017",2806.92993164,2899.33007812,2743.7199707,2895.88989258,1002120000,47749461443
"Aug 03, 2017",2709.56005859,2813.31005859,2685.13989258,2804.72998047,804796992,46239970790
"Aug 02, 2017",2727.12988281,2762.5300293,2668.59008789,2710.66992188,1094950016,44684649516
"Aug 01, 2017",2871.30004883,2921.35009766,2685.61010742,2718.26000977,1324669952,44804603885
"Jul 31, 2017",2763.23999023,2889.62011719,2720.61010742,2875.34008789,860574976,47388334773
"Jul 30, 2017",2724.38989258,2758.5300293,2644.85009766,2757.17993164,705942976,45435913868
"Jul 29, 2017",2807.02001953,2808.76000977,2692.80004883,2726.44995117,803745984,44924534585
"Jul 28, 2017",2679.72998047,2897.44995117,2679.72998047,2809.01000977,1380099968,46279316161
"Jul 27, 2017",2538.70996094,2693.32006836,2529.34008789,2671.7800293,789104000,44013533097
"Jul 26, 2017",2577.77001953,2610.76000977,2450.80004883,2529.44995117,937404032,41663929265
"Jul 25, 2017",2757.5,2768.08007812,2480.95996094,2576.47998047,1460089984,42433788244
"Jul 24, 2017",2732.69995117,2777.26000977,2699.18994141,2754.86010742,866473984,45366654309
"Jul 23, 2017",2808.10009766,2832.17993164,2653.93994141,2730.39990234,1072840000,44957775265
"Jul 22, 2017",2668.62988281,2862.41992188,2657.70996094,2810.12011719,1177129984,46264340367
"Jul 21, 2017",2838.40991211,2838.40991211,2621.85009766,2667.76000977,1489449984,43915296559
"Jul 20, 2017",2269.88989258,2900.69995117,2269.88989258,2817.60009766,2249260032,46376428080
"Jul 19, 2017",2323.08007812,2397.16992188,2260.22998047,2273.42993164,1245100032,37415031061
"Jul 18, 2017",2233.52001953,2387.61010742,2164.77001953,2318.87988281,1512450048,38158677672
"Jul 17, 2017",1932.61999512,2230.48999023,1932.61999512,2228.40991211,1201760000,36665393517
"Jul 16, 2017",1991.97998047,2058.77001953,1843.0300293,1929.81994629,1182870016,31748939343
"Jul 15, 2017",2230.12011719,2231.13989258,1990.41003418,1998.85998535,993608000,32880721300
"Jul 14, 2017",2360.59008789,2363.25,2183.2199707,2233.34008789,882502976,36734255488
"Jul 13, 2017",2402.69995117,2425.2199707,2340.83007812,2357.89990234,835769984,38778935907
"Jul 12, 2017",2332.77001953,2423.70996094,2275.13989258,2398.84008789,1117410048,39447604438
"Jul 11, 2017",2385.88989258,2413.4699707,2296.81005859,2337.79003906,1329760000,38438497236
"Jul 10, 2017",2525.25,2537.15991211,2321.12988281,2372.56005859,1111200000,39005033499
"Jul 09, 2017",2572.61010742,2635.48999023,2517.59008789,2518.43994141,527856000,41397076604
"Jul 08, 2017",2520.27001953,2571.34008789,2492.31005859,2571.34008789,733329984,42262222823
"Jul 07, 2017",2608.59008789,2916.13989258,2498.87011719,2518.65991211,917411968,41391217675
"Jul 06, 2017",2608.10009766,2616.7199707,2581.68994141,2608.56005859,761956992,42863758795
"Jul 05, 2017",2602.87011719,2622.64990234,2538.55004883,2601.98999023,941566016,42751085999
"Jul 04, 2017",2561,2631.59008789,2559.35009766,2601.63989258,985516032,42740618673
"Jul 03, 2017",2498.56005859,2595,2480.4699707,2564.06005859,964112000,42118211083
"Jul 02, 2017",2436.39990234,2514.2800293,2394.84008789,2506.4699707,803747008,41167015221
"Jul 01, 2017",2492.60009766,2515.27001953,2419.22998047,2434.55004883,779913984,39980058373
"Jun 30, 2017",2539.23999023,2559.25,2478.42993164,2480.84008789,860273024,40735082695
"Jun 29, 2017",2567.56005859,2588.83007812,2510.47998047,2539.32006836,949979008,41690395783
"Jun 28, 2017",2553.0300293,2603.97998047,2484.41992188,2574.79003906,1183869952,42268942193
"Jun 27, 2017",2478.44995117,2552.44995117,2332.98999023,2552.44995117,1489789952,41897190525
"Jun 26, 2017",2590.57006836,2615.25,2376.29003906,2478.44995117,1663280000,40677994354
"Jun 25, 2017",2607.25,2682.26000977,2552.12011719,2589.40991211,1161100032,42495001716
"Jun 24, 2017",2738.52001953,2757.93994141,2583.18994141,2608.7199707,982750016,42807952581
"Jun 23, 2017",2707.34008789,2765.16992188,2706.37011719,2744.90991211,961318976,45037797053
"Jun 22, 2017",2691.0300293,2723.73999023,2642.36010742,2705.40991211,1097939968,44384244937
"Jun 21, 2017",2709.42993164,2772.01000977,2660.39990234,2689.10009766,1626579968,44111929173
"Jun 20, 2017",2591.26000977,2763.44995117,2589.82006836,2721.79003906,1854189952,44643512689
"Jun 19, 2017",2549.0300293,2662.85009766,2549.0300293,2589.60009766,1446840064,42470734800
"Jun 18, 2017",2655.35009766,2662.10009766,2516.33007812,2548.29003906,1178659968,41788418974
"Jun 17, 2017",2514.01000977,2685.18994141,2484.95996094,2655.87988281,1534509952,43548031452
"Jun 16, 2017",2469.57006836,2539.91992188,2385.14990234,2518.56005859,1195190016,41291821423
"Jun 15, 2017",2499.58007812,2534.70996094,2212.95996094,2464.58007812,2026259968,40402259202
"Jun 14, 2017",2716.87988281,2786.83007812,2412.93994141,2506.37011719,1696560000,41082567339
"Jun 13, 2017",2680.90991211,2789.04003906,2650.37988281,2717.02001953,1781200000,44530631894
"Jun 12, 2017",2953.2199707,2997.26000977,2518.56005859,2659.62988281,2569530112,43585351533
"Jun 11, 2017",2942.40991211,2996.60009766,2840.5300293,2958.11010742,1752400000,48471330146
"Jun 10, 2017",2828.13989258,2950.98999023,2746.55004883,2947.70996094,2018889984,48295501718
"Jun 09, 2017",2807.43994141,2901.70996094,2795.62011719,2823.81005859,1348950016,46260465854
"Jun 08, 2017",2720.48999023,2815.30004883,2670.94995117,2805.62011719,1281170048,45957247989
"Jun 07, 2017",2869.37988281,2869.37988281,2700.56005859,2732.15991211,1517709952,44748237218
"Jun 06, 2017",2690.84008789,2999.90991211,2690.84008789,2863.19995117,2089609984,46888622160
"Jun 05, 2017",2512.39990234,2686.81005859,2510.2199707,2686.81005859,1369309952,43994968834
"Jun 04, 2017",2547.79003906,2585.88989258,2452.54003906,2511.81005859,1355120000,41124262595
"Jun 03, 2017",2493.7199707,2581.90991211,2423.57006836,2515.35009766,1514950016,41177190057
"Jun 02, 2017",2404.0300293,2488.55004883,2373.32006836,2488.55004883,1317030016,40732491835
"Jun 01, 2017",2288.33007812,2448.38989258,2288.33007812,2407.87988281,1653180032,39407633763
"May 31, 2017",2187.18994141,2311.08007812,2145.57006836,2286.40991211,1544829952,37414813240
"May 30, 2017",2255.36010742,2301.95996094,2124.57006836,2175.4699707,1443970048,35594903085
"May 29, 2017",2159.42993164,2307.05004883,2107.16992188,2255.61010742,994625024,36901102917
"May 28, 2017",2054.08007812,2267.34008789,2054.08007812,2155.80004883,1147139968,35264171110
"May 27, 2017",2196.27001953,2260.19995117,1855.82995605,2038.86999512,1700480000,33347170525
"May 26, 2017",2320.88989258,2573.79003906,2071.98999023,2202.41992188,1763480064,36017660894
"May 25, 2017",2446.23999023,2763.70996094,2285.30004883,2304.97998047,2406700032,37690456715
"May 24, 2017",2321.37011719,2523.7199707,2321.37011719,2443.63989258,1725379968,39952841999
"May 23, 2017",2191.56005859,2320.82006836,2178.5,2320.41992188,1378749952,37933704066
"May 22, 2017",2043.18994141,2303.89990234,2017.86999512,2173.39990234,1942220032,35525744380
"May 21, 2017",2067.0300293,2119.08007812,2037.5,2041.19995117,1147859968,33361091114
"May 20, 2017",1984.23999023,2084.72998047,1974.92004395,2084.72998047,961336000,34068630559
"May 19, 2017",1897.36999512,2004.52001953,1890.25,1987.70996094,1157289984,32479082015
"May 18, 2017",1818.69995117,1904.47998047,1807.11999512,1888.65002441,894321024,30856574835
"May 17, 2017",1726.72998047,1864.05004883,1661.91003418,1839.08996582,1064729984,30043626195
"May 16, 2017",1741.69995117,1785.93994141,1686.54003906,1734.44995117,959044992,28330874003
"May 15, 2017",1808.43994141,1812.80004883,1708.54003906,1738.43005371,731529024,28392885375
"May 14, 2017",1800.85998535,1831.42004395,1776.61999512,1808.91003418,437196000,29540290794
"May 13, 2017",1723.11999512,1812.98999023,1651.07995605,1804.91003418,579635008,29471223857
"May 12, 2017",1845.76000977,1856.15002441,1694.01000977,1724.23999023,740984000,28150631936
"May 11, 2017",1780.36999512,1873.93005371,1755.34997559,1848.56994629,799489984,30176934751
"May 10, 2017",1756.52001953,1788.43994141,1719.09997559,1787.13000488,915723008,29170965564
"May 09, 2017",1723.89001465,1833.48999023,1716.30004883,1755.35998535,1167920000,28649119972
"May 08, 2017",1596.92004395,1723.34997559,1596.92004395,1723.34997559,1340320000,28123369330
"May 07, 2017",1579.4699707,1596.7199707,1559.76000977,1596.70996094,1080029952,26053077975
"May 06, 2017",1556.81005859,1578.80004883,1542.5,1578.80004883,582529984,25757608890
"May 05, 2017",1540.86999512,1618.0300293,1530.31005859,1555.44995117,946035968,25373374563
"May 04, 2017",1490.7199707,1608.91003418,1490.7199707,1537.67004395,933548992,25080858487
"May 03, 2017",1453.7800293,1492.77001953,1447.48999023,1490.08996582,583795968,24301634925
"May 02, 2017",1421.0300293,1473.90002441,1415.68994141,1452.81994629,477337984,23691443738
"May 01, 2017",1348.30004883,1434.31994629,1348.30004883,1421.59997559,713624000,23179524919
"Apr 30, 2017",1321.86999512,1347.91003418,1314.92004395,1347.89001465,413115008,21975104909
"Apr 29, 2017",1317.83996582,1327.19995117,1315.20996094,1321.79003906,422705984,21547126640
"Apr 28, 2017",1317.73999023,1331.2800293,1292.36999512,1316.47998047,527488992,21457669552
"Apr 27, 2017",1281.88000488,1319.69995117,1281.30004883,1317.72998047,449196992,21475836448
"Apr 26, 2017",1265.98999023,1294.82995605,1265.93005371,1281.07995605,329631008,20876159410
"Apr 25, 2017",1250.44995117,1267.57995605,1249.9699707,1265.48999023,242556000,20619704237
"Apr 24, 2017",1209.63000488,1250.93994141,1209.63000488,1250.15002441,235806000,20367443800
"Apr 23, 2017",1231.92004395,1232.19995117,1203.93994141,1207.20996094,258951008,19665994145
"Apr 22, 2017",1222.70996094,1235.56005859,1208.4699707,1231.70996094,249320000,20062753908
"Apr 21, 2017",1229.42004395,1235.93994141,1215.56005859,1222.05004883,272167008,19903192286
"Apr 20, 2017",1211.07995605,1240.79003906,1208.41003418,1229.07995605,315108000,20015137622
"Apr 19, 2017",1212.13000488,1215.51000977,1205.07995605,1210.29003906,288060992,19707045565
"Apr 18, 2017",1193.77001953,1217.56994629,1193.77001953,1211.67004395,270524000,19727334977
"Apr 17, 2017",1183.25,1194.90002441,1172.65002441,1193.91003418,253206000,19436033390
"Apr 16, 2017",1172.60998535,1187.2199707,1172.60998535,1182.93994141,183231008,19255408766
"Apr 15, 2017",1167.30004883,1188,1164.95996094,1172.52001953,203559008,19083656460
"Apr 14, 2017",1170.32995605,1190.80004883,1159.79003906,1167.54003906,254827008,19000400018
"Apr 13, 2017",1201.02001953,1205.89001465,1156.43994141,1169.2800293,351968992,19026699552
"Apr 12, 2017",1204.81005859,1207.14001465,1196.76000977,1200.36999512,288702016,19530680104
"Apr 11, 2017",1187.45996094,1208.06994629,1187.45996094,1205.01000977,216182000,19604036563
"Apr 10, 2017",1187.30004883,1190.33996582,1179.04003906,1187.13000488,215883008,19310642460
"Apr 09, 2017",1176.56994629,1197.20996094,1171.85998535,1187.86999512,242343008,19320511927
"Apr 08, 2017",1172.65002441,1184.97998047,1162.57995605,1175.94995117,209312000,19124327856
